company_name,normalized_company,current_bucket,suggested_bucket,suggested_category,confidence,manual_review_required,matched_connection_count,matched_recruiters,matched_talent_acquisition,matched_hiring_managers,matched_data_leaders,matched_top_contacts,matched_untapped_contacts,matched_lead_reactivation_contacts,matched_inbound_opportunities,matched_usd_crm_leads,matched_soft_closed_leads,followed_company_signal,recently_followed_signal,message_history_signal,opportunity_history_signal,usd_signal,latam_signal,us_canada_signal,spain_eu_signal,global_staffing_signal,global_consulting_signal,reason_short,impact_if_mapped,priority_score,yaml_suggestion
Tivita,tivita,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
TITANS CZ,titans cz,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Trimble Inc,trimble,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Trillion Health and Hormone,trillion health and hormone,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Tribanco,tribanco,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Trend People,trend people,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Transportes Cavalinho,transportes cavalinho,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Transcodezy IT Solutions Pvt. Ltd,transcodezy it pvt,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,GLOBAL_CONSULTING,0.55,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,generic 'solutions' keyword in company name (weak signal),1,11,"  ""transcodezy it solutions pvt. ltd"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_CONSULTING}"
Transbacini,transbacini,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
TraffHub,traffhub,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Trading 212,trading 212,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Trade Republic,trade republic,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Clay,clay,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
ClarityLane,claritylane,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Claranet,claranet,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Cinco tareas,cinco tareas,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
CIEE - Centro de Integração Empresa-Escola,ciee - centro de integração empresa-escola,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
CIB Egypt,cib egypt,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Baugesellschaft Hanau GmbH,baugesellschaft hanau,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
FUNDACENTRO - Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho,fundacentro - fundação jorge duprat figueiredo de segurança e medicina do trabalho,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
FS Partners,fs partners,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
FrontlineIQ,frontlineiq,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Friisberg & Partners International,friisberg & partners international,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Fresh Basket,fresh basket,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
freiberuflich tätig,freiberuflich tätig,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Freiberuflich,freiberuflich,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Téo Me Why,téo me why,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Turivius,turivius,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Tu Terapia,tu terapia,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
TTB Board,ttb board,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
TryHackMe,tryhackme,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
TrustYou,trustyou,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Troocoo,troocoo,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
TRIXXO Nederland,trixxo nederland,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Unijorge,unijorge,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Unichristus,unichristus,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
UNI7 - Centro Universitário 7 de Setembro,uni7 - centro universitário 7 de setembro,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
"UNESP - Universidade Estadual Paulista ""Júlio de Mesquita Filho""","unesp - universidade estadual paulista ""júlio de mesquita filho""",NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Under Labz,under labz,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Umbilical Advanced,umbilical advanced,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Ultra,ultra,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Ufes - Universidade Federal do Espírito Santo,ufes - universidade federal do espírito santo,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
uBreakiFix,ubreakifix,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Gijos,gijos,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Giggso,giggso,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Get CHRO,get chro,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Geovanna Mendes,geovanna mendes,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
gente seguradora,gente seguradora,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
BBC Carreira & RH,bbc carreira & rh,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Bayes Esports,bayes esports,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universidade CIMATEC,universidade cimatec,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
CEVA SAUDE ANIMAL,ceva saude animal,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Cesla,cesla,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Certta,certta,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Certivity,certivity,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
CerradinhoBio,cerradinhobio,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
CERN,cern,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Cere Network,cere network,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Ceramica Santana De Alagoinhas,ceramica santana de alagoinhas,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Centro Universitário FMU | FIAM-FAAM,centro universitário fmu | fiam-faam,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
CEMA Construções e Tecnologia,cema construções e tecnologia,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universidad de 'San Andrés',universidad de 'san andrés',NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Unit,unit,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Uniper,uniper,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Unilever,unilever,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,2,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
V17 Recruitment,v17 recruitment,NEEDS_COMPANY_MAPPING,GLOBAL_STAFFING,GLOBAL_STAFFING,0.8,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,staffing/recruiting keyword in company name,1,11,"  ""v17 recruitment"": {market: GLOBAL_STAFFING, category: GLOBAL_STAFFING}"
Uscreen,uscreen,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Urca Angels,urca angels,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Uptick,uptick,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Upstart 13,upstart 13,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Upshifters,upshifters,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
UPS Capital®,ups capital®,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
UPA 24H - Unidade de Pronto Atendimento,upa 24h - unidade de pronto atendimento,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
University of Luxembourg,university of luxembourg,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
University of Denver - Daniels College of Business,university of denver - daniels college of business,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
University of Brighton,university of brighton,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universitat Carlemany,universitat carlemany,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universitas Negeri Makassar,universitas negeri makassar,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universidade Presbiteriana Mackenzie,universidade presbiteriana mackenzie,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universidade Federal do Rio Grande do Sul,universidade federal do rio grande do sul,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Universidade de Passo Fundo,universidade de passo fundo,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Venture People,venture people,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Ventura TRAVEL,ventura travel,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
VBSO Advogados,vbso advogados,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
VARTEQ Inc,varteq,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Aegro,aegro,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
AE Talents Group Inc,ae talents,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Adão Imóveis,adão imóveis,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Adm Moveis E Design,adm moveis e design,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
adepara,adepara,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Aden,aden,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Addepto,addepto,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Van den Oudenrijn B.V,van den oudenrijn b.v,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Vallora Benefícios,vallora benefícios,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Valid,valid,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Valcon,valcon,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
valantic,valantic,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Gemeente Voorne aan Zee,gemeente voorne aan zee,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
GEIA,geia,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
GE HealthCare,ge healthcare,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
Gazin,gazin,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
GASCADE Gastransport GmbH,gascade gastransport,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",1,11,
